"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
"156389"	3680079492	482664	5	0	"2001/01/10"	"2001/09/06"	1	2518365
"80872"	734225	405665	3	0	"2001/01/10"	"2001/09/28"	1	3321654
"35090"	791449220	446738	4	0	"2001/01/10"	"2001/05/11"	1	2522498
"105264"	2210172548	279278	5	0	"2001/01/10"	"2001/09/12"	1	2522131
"66141"	730980	205076	4	0	"2001/01/10"	"2001/09/06"	1	2522499
"186817"	762865	350727	5	0	"2001/01/10"	"2001/09/28"	1	2522488
"40386"	727267	290844	5	0	"2001/01/10"	"2003/05/15"	1	2522498
"163931"	754632	238002	5	0	"2001/01/10"	"2001/06/20"	1	165915759489
"32815"	726155	573131	5	0	"2001/01/10"	"2001/08/23"	1	2522495
"233010"	778298	234885	5	0	"2001/01/10"	"2001/01/31"	1	6205
"190912"	764224	411913	5	0	"2001/01/10"	"2001/08/04"	1	2522488
"52779"	1121160836	288445	5	0	"2001/01/10"	"2001/01/23"	1	2522499
"185446"	762427	645386	5	0	"2001/01/10"	"2001/09/28"	1	2522488
"167756"	3850866308	256220	5	0	"2001/01/10"	"2001/09/07"	1	2522482
"294863"	810101	241159	5	0	"2001/01/10"	"2001/01/22"	1	2522726
"77858"	732648	324994	5	0	"2001/01/10"	"2001/03/23"	1	3321654
"236390"	779482	265981	4	0	"2001/01/10"	"2001/02/04"	1	6205
"70539"	1367117444	562458	5	0	"2001/01/10"	"2001/03/27"	1	3321654
"261746"	792455	372200	5	0	"2001/01/10"	"2001/06/21"	1	2531403
"115529"	741134	245622	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"75935"	1527418500	334402	5	0	"2001/01/10"	"2002/03/10"	1	3321654
"212661"	770530	327960	5	0	"2001/01/10"	"2001/02/23"	1	6205
"7224"	720067	350765	5	0	"2001/01/10"	"2002/02/17"	1	6205
"127016"	2707984004	256565	5	0	"2001/01/10"	"2001/05/13"	1	2521901
"75166"	1503956612	204549	5	0	"2001/01/10"	"2002/03/10"	1	3321654
"135053"	3011874436	335034	5	0	"2001/01/10"	"2001/06/06"	1	2522265
"38436"	726499	262347	5	0	"2001/01/10"	"2003/05/15"	1	2522498
"270654"	797325	257888	5	0	"2001/01/10"	"2001/09/28"	1	2531403
"107847"	2308411012	451811	5	0	"2001/01/10"	"2001/09/12"	1	2522131
"80091"	734059	496579	5	0	"2001/01/10"	"2001/09/28"	1	3321654
"115799"	741293	289809	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"298018"	811959	225918	5	0	"2001/01/10"	"2001/03/08"	1	2522726
"231188"	777559	228268	5	1	"2001/01/10"	"2001/01/31"	1	-1
"58952"	1263439492	491968	5	0	"2001/01/10"	"2001/02/21"	1	2522499
"201909"	767361	558451	5	0	"2001/01/10"	"2002/02/14"	1	2522488
"68926"	1302367876	328246	4	0	"2001/01/10"	"2001/09/06"	1	2923567
"184828"	762321	204358	5	0	"2001/01/10"	"2001/09/28"	1	2522488
"178194"	758937	684940	5	0	"2001/01/10"	"2003/06/02"	1	-1
"100557"	2081132164	418408	5	0	"2001/01/10"	"2001/10/28"	1	2522131
"299669"	812524	327746	5	0	"2001/01/10"	"2001/03/08"	1	2522726
"227510"	776164	200762	5	0	"2001/01/10"	"2002/07/31"	1	6205
"121279"	2544537220	204780	4	0	"2001/01/10"	"2001/05/08"	1	2531389
"233116"	778362	457657	4	0	"2001/01/10"	"2001/01/31"	1	6205
"276745"	800177	210824	5	0	"2001/01/10"	"2001/11/15"	1	2531403
"43340"	905612932	222557	5	0	"2001/01/10"	"2001/04/04"	1	30971265
"53297"	1135316612	204945	3	0	"2001/01/10"	"2001/01/25"	1	2522499
"121994"	2589691524	210284	5	0	"2001/01/10"	"2001/05/08"	1	2531389
"22063"	514756228	213623	5	0	"2001/01/10"	"2001/07/11"	1	2531403
"202081"	767427	205076	5	0	"2001/01/10"	"2002/02/14"	1	2522488
"295803"	810581	3201470340	5	0	"2001/01/10"	"2001/10/05"	1	2522726
"204494"	767995	254134	5	0	"2001/01/10"	"2002/02/14"	1	6205
"268145"	795914	719406	5	0	"2001/01/10"	"2001/06/12"	1	2531403
"262480"	792717	557016	5	0	"2001/01/10"	"2001/06/21"	1	2531403
"12008"	330665604	295874	4	0	"2001/01/10"	"2001/10/29"	1	2522488
"255139"	788979	505314	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"81082"	734442	292019	5	0	"2001/01/10"	"2001/09/28"	1	3321654
"56077"	1200131716	497285	5	0	"2001/01/10"	"2001/02/09"	1	2522499
"191383"	764306	329733	5	0	"2001/01/10"	"2001/06/21"	1	2522488
"94139"	737534	224644	5	0	"2001/01/10"	"2001/02/17"	1	46335
"269328"	796671	210284	4	0	"2001/01/10"	"2001/09/28"	1	2531403
"226108"	775693	369013	5	0	"2001/01/10"	"2002/07/31"	1	-1
"165993"	755781	287174	5	0	"2001/01/10"	"2001/06/20"	1	165915759489
"221483"	773549	465597	5	0	"2001/01/10"	"2001/10/30"	1	6205
"158942"	3778973316	281871	5	0	"2001/01/10"	"2001/11/15"	1	6205
"30750"	705990276	233054	5	0	"2001/01/10"	"2001/08/23"	1	2522495
"221523"	773549	204278	5	0	"2001/01/10"	"2001/10/30"	1	6205
"160313"	752556	202911	4	0	"2001/01/10"	"2001/06/20"	1	2518365
"179110"	4030500484	539055	5	0	"2001/01/10"	"2003/06/02"	1	6205
"238746"	780848	235766	4	0	"2001/01/10"	"2001/02/04"	1	6205
"24408"	723620	302684	5	0	"2001/01/10"	"2001/09/18"	1	2522726
"171280"	756149	534929	5	0	"2001/01/10"	"2001/09/07"	1	2522482
"273366"	798921	200338	5	0	"2001/01/10"	"2001/11/15"	1	2531403
"34251"	781553284	264585	4	0	"2001/01/10"	"2001/05/11"	1	2522498
"240840"	782001	204441	5	0	"2001/01/10"	"2001/02/04"	1	-1
"116363"	741727	338015	4	0	"2001/01/10"	"2001/07/13"	1	2522131
"141703"	3213594244	243427	5	0	"2001/01/10"	"2001/04/10"	1	2522535
"229566"	777046	205639	5	0	"2001/01/10"	"2001/01/31"	1	6205
"5966"	719644	302329	5	0	"2001/01/10"	"2001/10/27"	1	-1
"196298"	765878	241261	5	0	"2001/01/10"	"2001/10/20"	1	2522488
"158471"	3749285508	336990	5	0	"2001/01/10"	"2001/11/15"	1	2518365
"36792"	833982084	262760	5	0	"2001/01/10"	"2003/04/28"	1	2522498
"24503"	723632	260676	5	0	"2001/01/10"	"2001/09/18"	1	2522726
"7236"	720067	257386	5	0	"2001/01/10"	"2002/02/17"	1	6205
"8980"	720793	336990	5	0	"2001/01/10"	"2001/04/10"	1	6205
"259005"	790787	409066	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"220901"	773347	363895	5	0	"2001/01/10"	"2001/04/23"	1	6205
"33890"	770346628	492685	5	0	"2001/01/10"	"2001/05/11"	1	2522498
"58189"	1249480324	243213	5	0	"2001/01/10"	"2001/02/09"	1	2522499
"67154"	731368	205639	5	0	"2001/01/10"	"2001/09/06"	1	2522499
"191912"	764462	254134	5	0	"2001/01/10"	"2003/01/03"	1	2522488
"240051"	781736	408307	4	0	"2001/01/10"	"2001/02/04"	1	-1
"103260"	2145750660	222663	5	0	"2001/01/10"	"2001/08/30"	1	2522131
"4856"	265850500	345527	5	0	"2001/01/10"	"2001/03/29"	1	6205
"149482"	750899	242696	5	0	"2001/01/10"	"2001/03/07"	1	2522317
"38064"	726366	242264	4	0	"2001/01/10"	"2003/05/15"	1	2522498
"70220"	1358007940	204441	5	0	"2001/01/10"	"2001/03/27"	1	3321654
"219751"	772854	241261	5	0	"2001/01/10"	"2001/03/09"	1	6205
"257720"	790164	384571	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"24275"	559124100	260558	4	0	"2001/01/10"	"2001/09/18"	1	2522726
"46163"	968396420	494775	5	0	"2001/01/10"	"2002/01/05"	1	2522499
"158184"	3740962436	250364	5	0	"2001/01/10"	"2001/11/15"	1	-1
"177682"	4009463428	267339	3	0	"2001/01/10"	"2003/06/02"	1	2531404
"254143"	788463	386644	4	0	"2001/01/10"	"2001/08/05"	1	2531403
"254218"	788508	262430	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"17690"	414158468	270717	5	0	"2001/01/10"	"2001/05/18"	1	2531403
"274804"	799401	403245	4	0	"2001/01/10"	"2001/11/15"	1	2531403
"86309"	1736085124	594371	5	0	"2001/01/10"	"2001/04/18"	1	46335
"102289"	2121633412	249622	5	0	"2001/01/10"	"2001/08/30"	1	2522131
"282645"	804855	637976	4	0	"2001/01/10"	"2001/02/06"	1	2531403
"30762"	706317956	573131	4	0	"2001/01/10"	"2001/08/23"	1	2522495
"222806"	774158	202416	5	0	"2001/01/10"	"2001/02/07"	1	6205
"24578"	723663	204441	4	0	"2001/01/10"	"2002/01/13"	1	2522726
"68278"	1286442628	233054	5	0	"2001/01/10"	"2001/09/06"	1	2522535
"59372"	728557	492102	5	0	"2001/01/10"	"2002/02/16"	1	2522499
"167816"	3851914884	418534	5	0	"2001/01/10"	"2001/09/07"	1	2522482
"215174"	771369	285907	5	0	"2001/01/10"	"2001/03/09"	1	6205
"290058"	808205	378917	5	0	"2001/01/10"	"2001/01/22"	1	2522726
"33072"	726184	236677	5	0	"2001/01/10"	"2001/08/23"	1	2522495
"33421"	754683524	2450755460	4	0	"2001/01/10"	"2001/05/11"	1	2522498
"4822"	265719428	453486	5	0	"2001/01/10"	"2001/03/29"	1	-1
"14905"	721620	375750	5	0	"2001/01/10"	"2001/03/15"	1	2522488
"186896"	762895	490133	3	0	"2001/01/10"	"2001/08/04"	1	2522488
"63454"	730063	450333	5	0	"2001/01/10"	"2001/09/06"	1	2522499
"158066"	3735654020	209513	5	0	"2001/01/10"	"2001/11/15"	1	6205
"249582"	786489	569750	2	1	"2001/01/10"	"2001/04/01"	1	2531403
"296969"	811307	484870	5	0	"2001/01/10"	"2001/03/08"	1	2522726
"247949"	785427	327612	5	0	"2001/01/10"	"2001/04/01"	1	2531403
"124581"	744006	361904	3	0	"2001/01/10"	"2001/05/13"	1	2531389
"41392"	727560	237120	5	0	"2001/01/10"	"2003/05/15"	1	2522498
"266949"	795238	346139	5	0	"2001/01/10"	"2002/02/15"	1	2531403
"46382"	975933060	201992	5	0	"2001/01/10"	"2002/02/21"	1	-1
"111961"	738876	316539	2	0	"2001/01/10"	"2001/04/20"	1	2522131
"218830"	772470	335864	5	0	"2001/01/10"	"2001/03/09"	1	6205
"250144"	786741	351546	4	0	"2001/01/10"	"2001/04/01"	1	2531403
"224846"	775072	531141	5	0	"2001/01/10"	"2001/02/07"	1	6205
"183239"	761840	304002	5	0	"2001/01/10"	"2001/09/28"	1	2531404
"138633"	3133443716	370720	5	0	"2001/01/10"	"2001/01/18"	1	2522535
"173786"	757203	263476	5	0	"2001/01/10"	"2002/04/10"	1	2522482
"141108"	3193671300	205621	3	0	"2001/01/10"	"2001/04/10"	1	2522535
"278721"	801715	391008	4	0	"2001/01/10"	"2001/03/23"	1	2531403
"102727"	2136182404	398175	5	0	"2001/01/10"	"2001/08/30"	1	2522131
"64102"	730344	288822	5	0	"2001/01/10"	"2001/09/06"	1	2522499
"36238"	826707588	231460	5	0	"2001/01/10"	"2001/06/13"	1	2522498
"114863"	740696	276792	4	0	"2001/01/10"	"2001/07/13"	1	2522131
"43550"	920948356	691410	5	0	"2001/01/10"	"2001/06/21"	1	30971265
"179483"	759975	466156	5	0	"2001/01/10"	"2003/06/02"	1	30971265
"285795"	806251	257343	5	0	"2001/01/10"	"2001/10/30"	1	2522726
"104362"	2184089220	1537445764	5	0	"2001/01/10"	"2002/12/24"	1	2522131
"161061"	753006	255306	5	0	"2001/01/10"	"2001/06/20"	1	165915759489
"39921"	727062	526615	4	0	"2001/01/10"	"2003/05/15"	1	2522498
"284232"	805504	453992	4	0	"2001/01/10"	"2002/09/15"	1	2522726
"159574"	3804073604	270717	5	0	"2001/01/10"	"2001/06/20"	1	2518365
"250043"	786715	236756	5	0	"2001/01/10"	"2001/04/01"	1	2531403
"66801"	731158	201805	5	0	"2001/01/10"	"2001/09/06"	1	2522499
"194378"	765353	205645	5	0	"2001/01/10"	"2001/04/17"	1	2522488
"231559"	777626	473237	5	0	"2001/01/10"	"2001/01/31"	1	-1
"39801"	726967	533229	5	0	"2001/01/10"	"2003/05/15"	1	2522498
"215906"	771614	572346	5	1	"2001/01/10"	"2001/03/09"	1	6205
"139957"	3154218628	290046	5	0	"2001/01/10"	"2001/04/10"	1	2522535
"116875"	742132	210284	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"187905"	763284	237120	5	0	"2001/01/10"	"2001/08/04"	1	2522488
"262162"	792629	375105	3	0	"2001/01/10"	"2001/06/21"	1	2531403
"231419"	777605	692436	5	0	"2001/01/10"	"2001/01/31"	1	6205
"268344"	796007	542869	4	0	"2001/01/10"	"2001/06/12"	1	2531403
"205291"	768125	291301	5	0	"2001/01/10"	"2002/02/14"	1	6205
"214975"	771294	555183	5	0	"2001/01/10"	"2001/03/09"	1	6205
"276783"	800204	210284	5	0	"2001/01/10"	"2001/11/15"	1	2531403
"87614"	1791987332	210284	4	0	"2001/01/10"	"2001/07/31"	1	46335
"14376"	721389	462224	5	0	"2001/01/10"	"2001/03/15"	1	2522488
"265043"	794277	201226	4	0	"2001/01/10"	"2001/06/21"	1	2531403
"146572"	3246427780	206437	5	0	"2001/01/10"	"2001/08/20"	1	2522317
"183709"	761971	271943	5	0	"2001/01/10"	"2001/09/28"	1	2522488
"250179"	786744	204441	5	0	"2001/01/10"	"2001/04/01"	1	2531403
"191140"	764301	241578	5	0	"2001/01/10"	"2001/08/04"	1	2522488
"247166"	785124	233068	4	0	"2001/01/10"	"2001/04/01"	1	2531403
"77139"	732325	480385	5	0	"2001/01/10"	"2001/03/23"	1	3321654
"146458"	3237252740	249990	2	0	"2001/01/10"	"2001/08/20"	1	2522317
"112780"	739298	516028	5	0	"2001/01/10"	"2001/03/07"	1	2522131
"197571"	766305	426935	3	1	"2001/01/10"	"2001/10/20"	1	2522488
"209708"	769343	491968	5	0	"2001/01/10"	"2001/02/23"	1	6205
"230505"	777352	279675	5	0	"2001/01/10"	"2001/01/31"	1	6205
"265434"	794419	455629	5	0	"2001/01/10"	"2001/06/21"	1	2531403
"263189"	793144	269964	5	0	"2001/01/10"	"2001/06/21"	1	2531403
"152378"	3505426052	250364	5	0	"2001/01/10"	"2001/03/29"	1	-1
"100135"	2068024964	531141	5	0	"2001/01/10"	"2001/01/18"	1	2522131
"180352"	760278	341119	5	0	"2001/01/10"	"2003/06/02"	1	2522494
"52692"	1116114564	241578	5	0	"2001/01/10"	"2001/01/23"	1	2522499
"298763"	4137913988	3167260548	5	0	"2001/01/10"	"2001/03/08"	1	2522726
"81428"	1566805636	295491	5	0	"2001/01/10"	"2001/09/28"	1	46335
"205704"	768258	206437	5	0	"2001/01/10"	"2002/02/14"	1	-1
"187231"	763034	262919	5	0	"2001/01/10"	"2001/08/04"	1	2522488
"121040"	2529463940	511280	5	0	"2001/01/10"	"2001/05/08"	1	2531389
"107441"	2295303812	412496	5	0	"2001/01/10"	"2001/09/12"	1	2522131
"256120"	789437	420738	4	0	"2001/01/10"	"2001/08/05"	1	2531403
"164596"	755027	217762	5	0	"2001/01/10"	"2001/06/20"	1	165915759489
"35087"	790728324	457781	3	0	"2001/01/10"	"2001/05/11"	1	2522498
"4220"	246189700	394804	5	0	"2001/01/10"	"2001/03/29"	1	6205
"97954"	2004061828	210412	5	0	"2001/01/10"	"2001/01/18"	1	2522131
"33040"	726183	274465	5	0	"2001/01/10"	"2001/08/23"	1	2522495
"276428"	800011	286672	5	0	"2001/01/10"	"2001/11/15"	1	2531403
"200535"	766996	303318	5	0	"2001/01/10"	"2002/02/14"	1	2522488
"13642"	721170	296561	5	0	"2001/01/10"	"2001/03/15"	1	2522488
"201173"	767112	349482	5	0	"2001/01/10"	"2002/02/14"	1	2522488
"33355"	749899396	346537	5	0	"2001/01/10"	"2001/05/11"	1	2522498
"57608"	1234407044	345803	5	0	"2001/01/10"	"2001/02/09"	1	2522499
"18602"	443059844	277629	4	0	"2001/01/10"	"2001/05/18"	1	2531403
"24908"	724021	688455	5	0	"2001/01/10"	"2002/01/13"	1	2522726
"42436"	872648324	346537	5	0	"2001/01/10"	"2001/04/14"	1	-1
"163515"	754407	239232	5	0	"2001/01/10"	"2001/06/20"	1	165915759489
"68466"	1293323908	211554	5	0	"2001/01/10"	"2001/09/06"	1	2522535
"62577"	729733	519684	5	0	"2001/01/10"	"2001/08/16"	1	2522535
"177579"	758388	304137	5	0	"2001/01/10"	"2003/06/02"	1	2531404
"170314"	3919941252	217762	5	0	"2001/01/10"	"2001/09/07"	1	2522482
"298119"	812016	315967	4	0	"2001/01/10"	"2001/03/08"	1	2522726
"146642"	3250491012	533229	4	0	"2001/01/10"	"2001/08/20"	1	2522317
"176258"	758022	262893	5	0	"2001/01/10"	"2001/03/16"	1	2522535
"289140"	807639	261351	5	0	"2001/01/10"	"2001/08/21"	1	2522726
"164932"	755179	603590	5	0	"2001/01/10"	"2001/06/20"	1	6205
"10028"	294751876	552974	5	0	"2001/01/10"	"2001/04/10"	1	2522488
"84310"	1659604612	210495	4	0	"2001/01/10"	"2001/10/12"	1	46335
"206523"	768469	223740	5	0	"2001/01/10"	"2002/02/14"	1	6205
"283806"	805403	333757	5	0	"2001/01/10"	"2002/09/15"	1	2522726
"141420"	3208744580	495672	5	0	"2001/01/10"	"2001/04/10"	1	2522535
"133959"	747546	342772	5	0	"2001/01/10"	"2001/04/19"	1	2521901
"60319"	728853	495905	5	0	"2001/01/10"	"2002/02/16"	1	2522499
"182534"	761541	203983	4	0	"2001/01/10"	"2002/02/18"	1	2531404
"200009"	766858	372134	5	0	"2001/01/10"	"2001/10/29"	1	2522488
"54545"	1155698308	257170	5	0	"2001/01/10"	"2001/02/09"	1	2522499
"255397"	789091	495550	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"128196"	2767752836	224644	4	0	"2001/01/10"	"2001/02/11"	1	2521901
"127099"	2714472068	372535	5	0	"2001/01/10"	"2001/05/13"	1	2521901
"261973"	792586	301797	4	0	"2001/01/10"	"2001/06/21"	1	2531403
"148745"	3398667908	213509	5	0	"2001/01/10"	"2001/03/07"	1	2522317
"106226"	2236780164	302444	3	0	"2001/01/10"	"2001/09/12"	1	2522131
"114724"	740678	241374	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"98298"	2009435780	200338	4	0	"2001/01/10"	"2001/01/18"	1	2522131
"128369"	2778566276	210284	5	0	"2001/01/10"	"2001/02/11"	1	2521901
"11234"	319000196	383172	5	0	"2001/01/10"	"2001/04/10"	1	2522488
"208824"	769054	294049	5	0	"2001/01/10"	"2001/02/23"	1	-1
"33122"	737840772	1872990084	4	0	"2001/01/10"	"2001/08/23"	1	2522498
"279332"	802213	249059	5	0	"2001/01/10"	"2001/03/23"	1	2531403
"235303"	779041	563204	5	0	"2001/01/10"	"2001/01/31"	1	6205
"213855"	770909	235717	5	0	"2001/01/10"	"2001/03/09"	1	-1
"184236"	762132	285907	5	0	"2001/01/10"	"2001/09/28"	1	2522488
"95358"	1883541124	399146	5	0	"2001/01/10"	"2001/02/17"	1	2522131
"169421"	3889467012	321708	2	0	"2001/01/10"	"2001/09/07"	1	2522482
"84907"	1682607748	351524	5	0	"2001/01/10"	"2001/05/05"	1	46335
"30447"	698191492	256565	5	0	"2001/01/10"	"2001/08/23"	1	2522495
"156109"	3677916804	450333	5	0	"2001/01/10"	"2001/09/06"	1	2518365
"147838"	3321794180	209121	5	0	"2001/01/10"	"2001/10/30"	1	2522317
"285102"	805930	210284	5	0	"2001/01/10"	"2001/10/30"	1	2522726
"272197"	798407	427873	2	1	"2001/01/10"	"2001/09/28"	1	2531403
"140320"	3166473860	224115	5	0	"2001/01/10"	"2001/04/10"	1	2522535
"75335"	1506446980	267632	5	0	"2001/01/10"	"2002/03/10"	1	3321654
"233992"	778746	200338	5	0	"2001/01/10"	"2001/01/31"	1	6205
"86643"	1746898564	228431	5	0	"2001/01/10"	"2001/07/31"	1	46335
"100386"	2075692676	313693	5	0	"2001/01/10"	"2001/01/18"	1	2522131
"249075"	786246	261565	5	0	"2001/01/10"	"2001/04/01"	1	2531403
"115118"	740787	256565	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"223675"	774448	342949	4	0	"2001/01/10"	"2001/02/07"	1	6205
"183006"	761717	480385	5	0	"2001/01/10"	"2001/09/28"	1	2531404
"10506"	307203716	1015910276	5	0	"2001/01/10"	"2001/04/10"	1	2522488
"84253"	1655344772	418616	4	0	"2001/01/10"	"2001/10/12"	1	-1
"120313"	2488635012	286861	5	0	"2001/01/10"	"2001/05/08"	1	2531389
"266723"	795144	346537	5	0	"2001/01/10"	"2002/02/15"	1	2531403
"254359"	788543	324099	3	0	"2001/01/10"	"2001/08/05"	1	2531403
"245139"	784050	245500	5	0	"2001/01/10"	"2001/04/17"	1	2531403
"260755"	791876	321708	4	1	"2001/01/10"	"2001/08/05"	1	2531403
"165946"	755716	250364	5	0	"2001/01/10"	"2001/06/20"	1	6205
"165653"	755609	274203	5	0	"2001/01/10"	"2001/06/20"	1	2518365
"141412"	3208679044	218579	5	0	"2001/01/10"	"2001/04/10"	1	2522535
"158729"	3764948612	281207	5	0	"2001/01/10"	"2001/11/15"	1	165915759489
"96248"	1938787972	346777	3	0	"2001/01/10"	"2001/01/18"	1	2522131
"166726"	755833	345537	5	0	"2001/01/10"	"2001/09/07"	1	2522545
"214873"	771262	241578	5	0	"2001/01/10"	"2001/03/09"	1	6205
"265009"	794277	534262	5	0	"2001/01/10"	"2001/06/21"	1	2531403
"216926"	771946	260779	5	1	"2001/01/10"	"2001/03/09"	1	6205
"185511"	762441	306566	5	0	"2001/01/10"	"2001/09/28"	1	2522488
"11888"	330468996	380658	5	0	"2001/01/10"	"2001/10/29"	1	2522488
"156955"	3697380996	322397	4	0	"2001/01/10"	"2001/11/15"	1	2518365
"118732"	742994	270572	4	0	"2001/01/10"	"2001/07/13"	1	2522131
"10393"	299536004	448594	4	0	"2001/01/10"	"2001/04/10"	1	2522488
"278979"	4107046532	428216	3	0	"2001/01/10"	"2001/03/23"	1	2531403
"1821"	185503364	322557	5	0	"2001/01/10"	"2001/03/29"	1	-1
"44824"	728293	236464	5	1	"2001/01/10"	"2001/06/21"	1	30971265
"67261"	731468	262430	3	0	"2001/01/10"	"2001/09/06"	1	2522499
"157099"	3700985476	313278	5	0	"2001/01/10"	"2001/11/15"	1	2518365
"54550"	1155698308	297363	5	0	"2001/01/10"	"2001/02/09"	1	2522499
"28585"	724974	257170	5	0	"2001/01/10"	"2002/07/13"	1	2531403
"67686"	731592	350727	5	0	"2001/01/10"	"2001/09/06"	1	2522499
"24327"	563711620	209674	4	0	"2001/01/10"	"2001/09/18"	1	2522726
"120639"	2499513988	210284	5	0	"2001/01/10"	"2001/05/08"	1	2531389
"266335"	794819	471871	5	1	"2001/01/10"	"2001/06/21"	1	2531403
"132084"	2967834244	242266	4	0	"2001/01/10"	"2002/03/10"	1	2521901
"282702"	804914	206437	5	0	"2001/01/10"	"2001/02/06"	1	2531403
"238358"	780685	3260780420	5	0	"2001/01/10"	"2001/02/04"	1	6205
"260307"	791704	301797	5	0	"2001/01/10"	"2001/08/05"	1	2531403
"85024"	1684573828	346777	5	0	"2001/01/10"	"2001/05/05"	1	-1
"56116"	1200131716	216631	5	0	"2001/01/10"	"2001/02/09"	1	2522499
"211252"	769953	288418	5	0	"2001/01/10"	"2001/02/23"	1	6205
"9482"	720954	273717	4	0	"2001/01/10"	"2001/04/10"	1	6205
"274849"	799409	550120	5	0	"2001/01/10"	"2001/11/15"	1	2531403
"153218"	3536817796	209513	4	0	"2001/01/10"	"2001/03/29"	1	165915759489
"103384"	2150010500	252301	5	0	"2001/01/10"	"2001/08/30"	1	2522131
"19256"	466914948	301950	5	0	"2001/01/10"	"2001/05/18"	1	2531403
"115308"	740945	265056	5	0	"2001/01/10"	"2001/07/13"	1	2522131
"240075"	781747	532010	5	0	"2001/01/10"	"2001/02/04"	1	-1
"226963"	776025	364257	4	0	"2001/01/10"	"2002/07/31"	1	6205
"5976"	719644	332261	5	0	"2001/01/10"	"2001/10/27"	1	-1
"216132"	771768	380175	5	0	"2001/01/10"	"2001/03/09"	1	6205
"285142"	805948	210284	4	0	"2001/01/10"	"2001/10/30"	1	2522726
"140434"	3169816196	208103	5	0	"2001/01/10"	"2001/04/10"	1	2522535
"220965"	773347	370291	5	0	"2001/01/10"	"2001/04/23"	1	6205
"219787"	772875	327155	5	0	"2001/01/10"	"2001/03/09"	1	6205
"76602"	1556516484	241261	5	0	"2001/01/10"	"2001/03/23"	1	3321654
"132271"	746015	210284	4	0	"2001/01/10"	"2001/04/19"	1	2521901
"197291"	766191	380461	4	0	"2001/01/10"	"2001/10/20"	1	2522488
"120856"	2517470852	1181912964	4	0	"2001/01/10"	"2001/05/08"	1	2531389
"104876"	2199948932	205541	5	0	"2001/01/10"	"2001/09/12"	1	2522131
"92745"	736590	243427	5	0	"2001/01/10"	"2001/01/26"	1	46335
"95035"	737729	306285	5	0	"2001/01/10"	"2001/02/17"	1	46335
"106625"	2255261316	200903	5	0	"2001/01/10"	"2001/09/12"	1	2522131
"11159"	318738052	200614	5	0	"2001/01/10"	"2001/04/10"	1	2522488
"17968"	421826180	350305	5	0	"2001/01/10"	"2001/05/18"	1	2531403
"83932"	1642106500	502205	5	0	"2001/01/10"	"2001/10/30"	1	46335
"150559"	752027	257170	5	0	"2001/01/10"	"2001/03/07"	1	2522317
"16790"	388468356	209121	5	0	"2001/01/10"	"2001/03/15"	1	2531403
"48414"	1020628612	256565	5	0	"2001/01/10"	"2001/03/19"	1	2522499
"78227"	732827	279278	5	0	"2001/01/10"	"2001/03/23"	1	3321654
"216353"	771857	396144	5	0	"2001/01/10"	"2001/03/09"	1	6205
"200021"	766858	279278	5	0	"2001/01/10"	"2001/10/29"	1	2522488
"295487"	810375	232924	5	0	"2001/01/10"	"2001/10/05"	1	2522726
"227050"	776043	307583	4	0	"2001/01/10"	"2002/07/31"	1	-1
"125632"	744954	223398	5	0	"2001/01/10"	"2001/05/13"	1	2531389
"144522"	749558	201975	4	0	"2001/01/10"	"2002/05/11"	1	2522535
"92012"	736226	357246	5	0	"2001/01/10"	"2001/01/26"	1	46335
"6839"	719939	570943	5	0	"2001/01/10"	"2002/02/17"	1	-1
"253058"	4085550724	318313	4	0	"2001/01/10"	"2001/01/31"	1	2531403
"292713"	809189	2993852292	5	1	"2001/01/10"	"2001/01/22"	1	2522726
"248122"	785490	351641	4	0	"2001/01/10"	"2001/04/01"	1	2531403
"77949"	732694	335034	5	0	"2001/01/10"	"2001/03/23"	1	3321654
"245243"	784174	256039	5	0	"2001/01/10"	"2001/04/17"	1	2531403
"291608"	808846	200338	5	0	"2001/01/10"	"2001/01/22"	1	2522726
"238721"	780848	376308	5	0	"2001/01/10"	"2001/02/04"	1	6205
"35049"	789810820	368762	5	0	"2001/01/10"	"2001/05/11"	1	2522498
"62347"	729664	453486	4	0	"2001/01/10"	"2001/08/16"	1	2522499
"17129"	401510020	540701	3	0	"2001/01/10"	"2001/03/15"	1	2531403
"280776"	803271	200204	5	0	"2001/01/10"	"2003/05/10"	1	2531403
"101624"	2111344260	306568	5	0	"2001/01/10"	"2001/08/30"	1	2522131
"93829"	737339	234246	5	0	"2001/01/10"	"2001/01/26"	1	-1
"232902"	778157	205639	3	0	"2001/01/10"	"2001/01/31"	1	6205
"244407"	783635	356453	5	0	"2001/01/10"	"2001/02/04"	1	2531398
"47382"	1000509060	210870	5	0	"2001/01/10"	"2001/03/19"	1	2522499
